entry_time,exit_time,direction,entry,stop,exit,reason,r_price,holding_days,r_mult_gross,r_mult_net,pnl_frac_gross,pnl_frac_net
2024-02-15 21:00:00+00:00,2024-02-20 13:00:00+00:00,-1,51327.27,52883.809285714284,52883.809285714284,stop,1556.539285714287,112,-1.0,-1.0998547989243537,-0.02,-0.021997095978487074
2024-02-21 09:00:00+00:00,2024-02-26 16:00:00+00:00,-1,51095.1,53003.754642857144,53003.754642857144,stop,1908.6546428571455,127,-1.0,-1.0880510400744112,-0.02,-0.021761020801488225
2024-03-04 00:00:00+00:00,2024-03-05 05:00:00+00:00,1,63459.3,61303.014642857146,65615.58535714286,trail,2156.285357142857,29,1.0,0.8516037538846184,0.02,0.017032075077692367
2024-03-05 18:00:00+00:00,2024-03-08 15:00:00+00:00,-1,63988.37,69711.21892857143,69711.21892857143,stop,5722.848928571424,69,-1.0,-1.0612469689422301,-0.02,-0.021224939378844603
2024-03-08 17:00:00+00:00,2024-03-14 15:00:00+00:00,1,68340.01,65683.99642857144,70996.02357142855,trail,2656.013571428557,142,1.0,0.905242905667704,0.02,0.01810485811335408
2024-03-15 03:00:00+00:00,2024-03-21 00:00:00+00:00,-1,68224.01,74341.95392857143,68224.01,trail,6117.9439285714325,141,-0.0,-0.047989948980874095,-0.0,-0.000959798979617482
2024-03-24 22:00:00+00:00,2024-04-12 18:00:00+00:00,1,66951.26,61979.294285714284,66951.26,trail,4971.96571428571,452,0.0,-0.06127458625160113,0.0,-0.0012254917250320225
2024-04-16 04:00:00+00:00,2024-04-22 22:00:00+00:00,-1,62487.0,67181.03,67181.03,stop,4694.029999999999,162,-1.0,-1.0450204462902892,-0.02,-0.020900408925805785
2024-04-24 18:00:00+00:00,2024-05-03 12:00:00+00:00,-1,64127.04,67484.32214285714,60769.75785714286,trail,3357.2821428571406,210,1.0,0.9291034330596927,0.02,0.018582068661193853
2024-05-06 14:00:00+00:00,2024-05-09 22:00:00+00:00,-1,63271.97,65652.85535714286,63271.97,trail,2380.8853571428626,80,-0.0,-0.08687308205725935,-0.0,-0.0017374616411451871
2024-05-10 17:00:00+00:00,2024-05-15 12:00:00+00:00,-1,60383.72,63777.826785714286,63777.826785714286,stop,3394.1067857142843,115,-1.0,-1.0706235336427141,-0.02,-0.021412470672854282
2024-05-16 14:00:00+00:00,2024-05-17 15:00:00+00:00,-1,65598.7,66961.13642857142,66961.13642857142,stop,1362.4364285714255,25,-1.0,-1.146446363867042,-0.02,-0.02292892727734084
2024-05-27 15:00:00+00:00,2024-05-28 03:00:00+00:00,1,70373.85,68147.09678571428,68147.09678571428,stop,2226.7532142857235,12,-1.0,-1.097914893922268,-0.02,-0.02195829787844536
2024-05-29 19:00:00+00:00,2024-05-30 17:00:00+00:00,-1,67266.78,69141.45821428571,69141.45821428571,stop,1874.6782142857119,22,-1.0,-1.0981749833542844,-0.02,-0.02196349966708569
2024-06-03 01:00:00+00:00,2024-06-07 17:00:00+00:00,1,68476.01,67086.14892857143,69865.87107142856,trail,1389.8610714285605,112,1.0,0.8505321120353557,0.02,0.017010642240707113
2024-06-11 02:00:00+00:00,2024-07-14 21:00:00+00:00,-1,68268.62,71969.19928571429,60867.461428571405,trail,3700.579285714295,811,2.0,1.9376814678435497,0.04,0.038753629356870996
2024-07-19 13:00:00+00:00,2024-07-24 21:00:00+00:00,1,65135.9,63092.28392857143,65135.9,trail,2043.6160714285725,128,0.0,-0.10951055490748662,0.0,-0.0021902110981497323
2024-07-26 08:00:00+00:00,2024-08-01 15:00:00+00:00,1,67106.01,63438.81071428571,63438.81071428571,stop,3667.199285714283,151,-1.0,-1.0513660651988403,-0.02,-0.021027321303976807
2024-08-01 22:00:00+00:00,2024-08-02 15:00:00+00:00,1,65184.37,62609.55392857143,62609.55392857143,stop,2574.8160714285696,17,-1.0,-1.0809057150337358,-0.02,-0.021618114300674715
2024-08-02 21:00:00+00:00,2024-08-05 14:00:00+00:00,-1,61987.01,65761.52035714286,54437.98928571429,trail,3774.5103571428554,65,2.0,1.9206030130965899,0.04,0.0384120602619318
2024-08-07 18:00:00+00:00,2024-08-08 12:00:00+00:00,-1,54805.01,58058.24071428572,58058.24071428572,stop,3253.230714285717,18,-1.0,-1.0668846701070565,-0.02,-0.02133769340214113
2024-08-11 20:00:00+00:00,2024-08-14 12:00:00+00:00,-1,58504.92,61685.62142857143,61685.62142857143,stop,3180.701428571432,64,-1.0,-1.0689212631670184,-0.02,-0.02137842526334037
2024-08-15 01:00:00+00:00,2024-08-21 20:00:00+00:00,-1,58204.93,61661.6575,61661.6575,stop,3456.727500000001,163,-1.0,-1.0559166435233909,-0.02,-0.02111833287046782
2024-08-27 22:00:00+00:00,2024-09-13 15:00:00+00:00,-1,59506.94,64824.34714285714,59506.94,trail,5317.407142857141,401,-0.0,-0.054267012144748536,-0.0,-0.0010853402428949708
2024-09-15 23:00:00+00:00,2024-09-17 10:00:00+00:00,-1,59132.0,60513.22392857143,59132.0,trail,1381.2239285714313,35,-0.0,-0.11410416279350412,-0.0,-0.0022820832558700824
2024-09-17 15:00:00+00:00,2024-10-01 17:00:00+00:00,1,61135.5,57256.95071428572,61135.5,trail,3878.5492857142817,338,0.0,-0.05844591193798838,0.0,-0.0011689182387597675
