entry_time,exit_time,direction,entry,stop,exit,reason,r_price,holding_days,r_mult_gross,r_mult_net,pnl_frac_gross,pnl_frac_net
2021-08-13 08:15:00+00:00,2021-08-16 11:15:00+00:00,-1,1.3798,1.3879914285714285,1.3879914285714285,stop,0.008191428571428627,48,-1.0,-1.0593021276595698,-0.015,-0.015889531914893545
2021-08-17 11:00:00+00:00,2021-08-19 07:15:00+00:00,-1,1.379,1.3880785714285713,1.3699214285714287,target,0.00907857142857127,57,1.0,0.9545811565696356,0.015,0.014318717348544533
2021-08-27 14:00:00+00:00,2021-09-03 12:30:00+00:00,1,1.3773,1.3692507142857142,1.3853492857142857,target,0.008049285714285759,174,1.0,0.897349285650895,0.015,0.013460239284763425
2021-09-09 15:45:00+00:00,2021-09-20 07:00:00+00:00,1,1.3854,1.373792857142857,1.3691,stop,0.011607142857142927,217,-1.4043076923076823,-1.4413297230769042,-0.021064615384615234,-0.021619945846153562
2021-10-12 08:00:00+00:00,2021-10-14 07:00:00+00:00,-1,1.3577,1.3651214285714286,1.3688,stop,0.00742142857142869,68,-1.4956689124157754,-1.5517349374398353,-0.02243503368623663,-0.02327602406159753
2021-10-19 07:15:00+00:00,2021-10-29 14:45:00+00:00,1,1.3782,1.3704614285714287,1.3704614285714287,stop,0.0077385714285713725,318,-1.0,-1.0633018829610588,-0.015,-0.01594952824441588
2021-11-19 10:00:00+00:00,2021-11-25 10:30:00+00:00,-1,1.3409,1.349977142857143,1.331822857142857,target,0.009077142857143006,146,1.0,0.9483468051620942,0.015,0.014225202077431413
2021-11-30 15:45:00+00:00,2021-12-16 12:00:00+00:00,-1,1.3232,1.336795,1.336795,stop,0.013595000000000024,417,-1.0,-1.087973482898115,-0.015,-0.016319602243471724
2021-12-23 08:15:00+00:00,2022-01-07 14:45:00+00:00,1,1.3385,1.3203914285714287,1.3566085714285714,target,0.018108571428571363,386,1.0,0.9765574629220504,0.015,0.014648361943830755
2022-01-21 08:00:00+00:00,2022-01-24 15:00:00+00:00,-1,1.3558,1.3660585714285713,1.3455414285714284,target,0.01025857142857145,64,1.0,0.9507597966856999,0.015,0.014261396950285497
2022-02-17 14:15:00+00:00,2022-02-24 07:15:00+00:00,1,1.3633,1.348582142857143,1.348582142857143,stop,0.014717857142857005,152,-1.0,-1.034732516379521,-0.015,-0.015520987745692813
2022-03-04 12:30:00+00:00,2022-03-08 07:00:00+00:00,-1,1.3268,1.344012142857143,1.309587857142857,target,0.01721214285714301,50,1.0,0.9742252438062792,0.015,0.014613378657094188
2022-03-28 07:00:00+00:00,2022-03-28 14:00:00+00:00,-1,1.3147,1.3220585714285715,1.3073414285714284,target,0.0073585714285715476,28,1.0,0.9446127256843236,0.015,0.014169190885264854
2022-04-08 07:00:00+00:00,2022-04-22 08:30:00+00:00,-1,1.3029,1.317432857142857,1.2883671428571428,target,0.014532857142857125,330,1.0,0.9680636292145869,0.015,0.014520954438218802
2022-05-05 09:45:00+00:00,2022-05-05 11:00:00+00:00,1,1.2569,1.2466307142857143,1.2466307142857143,stop,0.010269285714285648,5,-1.0,-1.0940039159769104,-0.015,-0.016410058739653656
2022-05-05 11:30:00+00:00,2022-05-12 07:00:00+00:00,-1,1.2404,1.2589599999999999,1.22184,target,0.01855999999999991,162,1.0,0.9670676724137957,0.015,0.014506015086206935
2022-05-16 10:15:00+00:00,2022-05-17 07:00:00+00:00,1,1.2249,1.2154578571428571,1.234342142857143,target,0.009442142857142954,23,1.0,0.947875262879186,0.015,0.01421812894318779
2022-05-19 15:15:00+00:00,2022-06-10 14:30:00+00:00,1,1.2502,1.2335064285714286,1.2335064285714286,stop,0.01669357142857142,573,-1.0,-1.0253612981900668,-0.015,-0.015380419472851002
2022-06-29 09:45:00+00:00,2022-07-01 14:00:00+00:00,-1,1.2173,1.2350542857142859,1.1995457142857142,target,0.017754285714285833,89,1.0,0.9655472159639411,0.015,0.014483208239459117
2022-07-11 12:30:00+00:00,2022-07-14 13:30:00+00:00,-1,1.1928,1.2054542857142858,1.1801457142857144,target,0.012654285714285729,112,1.0,0.9563551365996963,0.015,0.014345327048995445
2022-07-18 09:30:00+00:00,2022-07-28 07:00:00+00:00,1,1.1987,1.1796107142857142,1.217789285714286,target,0.01908928571428592,278,1.0,0.9763401870907487,0.015,0.01464510280636123
2022-08-05 12:30:00+00:00,2022-08-19 10:00:00+00:00,-1,1.2075,1.2291478571428573,1.1858521428571427,target,0.02164785714285733,350,1.0,0.9672330055762711,0.015,0.014508495083644067
2022-08-26 15:00:00+00:00,2022-08-30 14:30:00+00:00,-1,1.1777,1.190797857142857,1.164602142857143,target,0.01309785714285705,70,1.0,0.9569219447019559,0.015,0.014353829170529337
2022-09-06 07:00:00+00:00,2022-09-07 07:15:00+00:00,1,1.1597,1.1487514285714286,1.1487514285714286,stop,0.010948571428571308,37,-1.0,-1.0361549582463443,-0.015,-0.015542324373695163
2022-09-07 10:45:00+00:00,2022-09-09 07:00:00+00:00,-1,1.1445,1.160972142857143,1.160972142857143,stop,0.016472142857142824,57,-1.0,-1.0319052122631378,-0.015,-0.015478578183947066
2022-09-13 13:00:00+00:00,2022-09-22 07:00:00+00:00,-1,1.1537,1.1741514285714285,1.1332485714285714,target,0.020451428571428565,228,1.0,0.9770825370215135,0.015,0.014656238055322702
2022-09-29 13:15:00+00:00,2022-10-04 07:00:00+00:00,1,1.0965,1.0579935714285715,1.1350064285714285,target,0.0385064285714285,83,1.0,0.9808304568810391,0.015,0.014712456853215585
2022-10-25 13:45:00+00:00,2022-11-15 13:30:00+00:00,1,1.15,1.0964871428571428,1.203512857142857,target,0.05351285714285714,539,1.0,0.9785032729117168,0.015,0.014677549093675751
2022-11-23 13:30:00+00:00,2022-12-01 11:30:00+00:00,1,1.1971,1.1774685714285713,1.2167314285714288,target,0.019631428571428744,208,1.0,0.9764977295881186,0.015,0.01464746594382178
2023-01-03 08:00:00+00:00,2023-01-09 07:00:00+00:00,-1,1.198,1.2153235714285715,1.2168,stop,0.01732357142857155,140,-1.0852265699088783,-1.1257193749226855,-0.016278398548633173,-0.016885790623840283
2023-02-13 07:00:00+00:00,2023-02-14 10:00:00+00:00,-1,1.2061,1.2197728571428572,1.2197728571428572,stop,0.013672857142857264,48,-1.0,-1.0291008880994705,-0.015,-0.015436513321492058
2023-02-15 13:45:00+00:00,2023-02-21 15:45:00+00:00,-1,1.202,1.2150642857142857,1.2150642857142857,stop,0.01306428571428575,152,-1.0,-1.0391683433570251,-0.015,-0.015587525150355377
2023-03-07 15:00:00+00:00,2023-03-13 07:15:00+00:00,-1,1.1891,1.2138935714285715,1.2138935714285715,stop,0.024793571428571415,113,-1.0,-1.0322785024920011,-0.015,-0.015484177537380017
2023-03-20 11:45:00+00:00,2023-03-31 07:00:00+00:00,1,1.2256,1.2105514285714287,1.2406485714285713,target,0.0150485714285713,305,1.0,0.9738408866527531,0.015,0.014607613299791296
2023-04-03 14:00:00+00:00,2023-04-04 09:45:00+00:00,1,1.2426,1.231482857142857,1.2537171428571428,target,0.011117142857142825,19,1.0,0.9618038807504463,0.015,0.014427058211256694
2023-04-11 10:00:00+00:00,2023-04-13 12:30:00+00:00,1,1.2464,1.2374385714285714,1.2553614285714285,target,0.008961428571428565,82,1.0,0.947274461979914,0.015,0.01420911692969871
2023-05-02 13:45:00+00:00,2023-05-03 08:15:00+00:00,-1,1.2449,1.2538,1.2538,stop,0.00890000000000013,14,-1.0,-1.0441078651685514,-0.015,-0.01566161797752827
2023-05-04 07:00:00+00:00,2023-05-17 07:30:00+00:00,1,1.258,1.2446599999999999,1.2446599999999999,stop,0.01334000000000013,326,-1.0,-1.0311293853073604,-0.015,-0.015466940779610406
2023-06-01 10:00:00+00:00,2023-06-09 14:15:00+00:00,1,1.2458,1.2323457142857142,1.2592542857142859,target,0.013454285714285863,233,1.0,0.972071490762375,0.015,0.014581072361435625
2023-06-28 09:45:00+00:00,2023-06-29 13:30:00+00:00,-1,1.27,1.2801257142857143,1.2598742857142857,target,0.010125714285714293,51,1.0,0.9602015801354309,0.015,0.014403023702031463
2023-07-06 10:15:00+00:00,2023-07-11 10:30:00+00:00,1,1.2766,1.25935,1.29385,target,0.017249999999999988,109,1.0,0.9717655072463796,0.015,0.014576482608695693
2023-07-26 07:00:00+00:00,2023-07-27 07:45:00+00:00,1,1.2893,1.2799385714285714,1.2986614285714284,target,0.00936142857142852,39,1.0,0.9579413322142449,0.015,0.014369119983213673
2023-07-28 07:00:00+00:00,2023-07-28 11:15:00+00:00,-1,1.2797,1.2879342857142857,1.2879342857142857,stop,0.008234285714285638,17,-1.0,-1.0511471374045784,-0.015,-0.015767207061068676
2023-08-01 12:00:00+00:00,2023-08-03 10:00:00+00:00,-1,1.2771,1.2889028571428571,1.2652971428571427,target,0.011802857142857226,64,1.0,0.9602435487775295,0.015,0.014403653231662941
