Div,Season,Date,HomeTeam,AwayTeam,FTR,outcome,odds,ev,fair_p_open,fair_p_close,win,clv,pnl_gross,pnl_tax,pnl_slip,suspect,ret_primary,ret_stress,stake
F2,2021,2020-08-29,Dunkerque,Clermont,D,D,3.0,0.02927834650787564,0.3430927821692919,0.3322411524486678,1.0,-0.0032765426539965725,2.0,1.947,1.98,False,1.98,1.927,0.003659793313484455
F2,2021,2020-08-29,Paris FC,Valenciennes,H,D,3.1,0.029891592811432943,0.3322230944553009,0.3074106209667437,0.0,-0.04702707500309444,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003558522953742017
F2,2021,2020-08-29,Sochaux,Troyes,H,D,3.0,0.03850417503733339,0.3461680583457778,0.34770183630746176,0.0,0.043105508922385294,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0048130218796666735
F2,2021,2020-09-12,Guingamp,Le Havre,A,D,3.2,0.02905810701532663,0.32158065844228956,0.3157190207629403,0.0,0.01030086644140904,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0033020576153780256
F2,2021,2020-09-12,Chambly,Grenoble,A,D,3.1,0.04096377361097736,0.3357947656809604,0.3348838667184234,0.0,0.038139986827112615,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004876639715592543
F2,2021,2020-09-12,Niort,Nancy,H,D,3.2,0.036674594807420524,0.3239608108773189,0.3375371397748021,0.0,0.0801188472793668,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004167567591752332
F2,2021,2020-09-12,Rodez,Caen,A,D,3.2,0.033635398715142095,0.3230110620984819,0.3424522988631908,0.0,0.09584735636221065,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003822204399447965
F2,2021,2020-09-14,Toulouse,Sochaux,D,D,3.2,0.058516548363273246,0.3307864213635229,0.3224132891017475,1.0,0.03172252512559193,2.2,2.1470000000000002,2.178,False,2.178,2.125,0.006649607768553777
F2,2021,2020-09-19,Le Havre,Niort,A,D,3.4,0.02941744296749982,0.3027698361669117,0.3031685839930016,0.0,0.030773185576205453,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003064316975781231
F2,2021,2020-10-03,Paris FC,Le Havre,H,D,3.0,0.04265556630245815,0.34755185543415273,0.3475459419817549,0.0,0.04263782594526466,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0053319457878072685
F2,2021,2020-10-17,Amiens,Grenoble,H,D,3.1,0.036053736225794664,0.33421088265348214,0.336318361367783,0.0,0.042586920240127224,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004292111455451745
F2,2021,2020-10-17,Le Havre,Chateauroux,D,D,3.25,0.04568985195476993,0.32175072367839075,0.31353334150659457,1.0,0.018983359896432406,2.25,2.197,2.2275,False,2.2275,2.1745,0.005076650217196659
F2,2021,2020-11-07,Grenoble,Le Havre,H,D,3.0,0.024555598727238337,0.34151853290907946,0.32410127842592,0.0,-0.027696164722240013,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003069449840904792
F2,2021,2020-11-28,Grenoble,Paris FC,D,D,3.0,0.044630028256288146,0.34821000941876273,0.3246241385400805,1.0,-0.026127584379758595,2.0,1.947,1.98,False,1.98,1.927,0.005578753532036018
F2,2021,2020-12-18,Ajaccio,Nancy,H,D,3.0,0.024611463920008125,0.3415371546400027,0.34321883960921457,0.0,0.02965651882764364,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0030764329900010157
F2,2021,2021-01-05,Chambly,Le Havre,A,D,3.1,0.02045992400317731,0.32918062064618625,0.32458318459322816,0.0,0.006207872239007317,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002435705238473489
F2,2021,2021-01-30,Chambly,Caen,H,D,3.1,0.02158347643783487,0.32954305691543057,0.30982657170265554,0.0,-0.03953762772176783,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002569461480694627
F2,2021,2021-02-02,Sochaux,Ajaccio,A,D,3.1,0.034426051997278995,0.3336858232249287,0.3456389139093269,0.0,0.07148063311891328,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004098339523485595
F2,2021,2021-02-06,Troyes,Toulouse,D,D,3.4,0.03488003540590179,0.3043764810017358,0.2850508711068106,1.0,-0.030827038236843962,2.4,2.347,2.376,False,2.376,2.323,0.003633337021448103
F2,2021,2021-02-27,Pau FC,Le Havre,H,D,3.0,0.037558755488199536,0.34585291849606653,0.3216271822325942,0.0,-0.03511845330221752,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004694844436024942
F2,2021,2021-03-13,Grenoble,Pau FC,D,D,3.4,0.02016069626170558,0.300047263606384,0.29285500446971513,1.0,-0.00429298480296858,2.4,2.347,2.376,False,2.376,2.323,0.002100072527260998
F2,2021,2021-04-03,Caen,Pau FC,D,D,3.2,0.03983641640973512,0.32494888012804224,0.3267744007693951,1.0,0.045678082462064395,2.2,2.1470000000000002,2.178,False,2.178,2.125,0.004526865501106263
F2,2021,2021-04-05,Auxerre,Le Havre,D,D,3.2,0.02571502731797093,0.3205359460368659,0.28927104785200003,1.0,-0.07433264687359986,2.2,2.1470000000000002,2.178,False,2.178,2.125,0.002922162195223969
F2,2021,2021-04-10,Le Havre,Ajaccio,D,D,3.0,0.03504796531767007,0.3450159884392234,0.33508841143679385,1.0,0.005265234310381617,2.0,1.947,1.98,False,1.98,1.927,0.004380995664708759
F2,2021,2021-04-24,Rodez,Le Havre,D,D,3.0,0.04037157369644606,0.34679052456548204,0.343713104741101,1.0,0.03113931422330296,2.0,1.947,1.98,False,1.98,1.927,0.005046446712055758
F2,2021,2021-05-08,Amiens,Niort,D,D,3.3,0.023569404261518212,0.3101725467459146,0.3088181882006447,1.0,0.019100021062127492,2.3,2.247,2.2769999999999997,False,2.2769999999999997,2.2239999999999998,0.0025618917675563277
F2,2021,2021-05-08,Rodez,Nancy,D,D,3.1,0.03673512450081029,0.33443068532284204,0.3070306169845972,1.0,-0.04820508734774864,2.1,2.047,2.079,False,2.079,2.0260000000000002,0.00437322910723932
F2,2122,2021-07-24,Le Havre,Guingamp,D,D,3.2,0.022321648379010517,0.31947551511844074,0.31312532321955117,1.0,0.00200103430256382,2.2,2.1470000000000002,2.178,False,2.178,2.125,0.0025365509521602858
F2,2122,2021-07-31,Sochaux,Le Havre,A,D,3.3,0.04275967339991604,0.3159877798181564,0.2968224817721609,0.0,-0.02048581015186901,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004647790586947397
F2,2122,2021-08-21,Dunkerque,Nimes,A,D,3.1,0.02135271083286283,0.3294686163976977,0.31164243903132993,0.0,-0.03390843900287721,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0025419893848646225
F2,2122,2021-08-21,Grenoble,Quevilly Rouen,H,D,3.3,0.023839773930848907,0.3102544769487421,0.2813633553073885,0.0,-0.0715009274856181,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0025912797750922726
F2,2122,2021-08-28,Nimes,Caen,D,D,3.4,0.022339365274366862,0.3006880486101079,0.30193010641307877,1.0,0.026562361804467693,2.4,2.347,2.376,False,2.376,2.323,0.0023270172160798817
F2,2122,2021-09-21,Guingamp,Sochaux,A,D,3.1,0.03050445537426172,0.33242079205621344,0.32803376879564894,0.0,0.016904683266511844,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0036314827826502043
F2,2122,2021-09-24,Dijon,Valenciennes,A,D,4.0,0.042892460417556455,0.2607231151043891,0.2600158979382273,0.0,0.0400635917529093,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003574371701463038
F2,2122,2021-10-02,Le Havre,Dijon,H,D,3.25,0.025326449035207643,0.31548506124160236,0.3161051870514434,0.0,0.027341857917191126,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002814049892800849
F2,2122,2021-10-16,Dijon,Amiens,H,D,3.3,0.042086928209492225,0.3157839176392401,0.2953364159813051,0.0,-0.025389827261693143,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004574666109727416
F2,2122,2021-10-16,Valenciennes,Dunkerque,A,D,3.3,0.05127106975960016,0.3185669908362425,0.29367936722845783,0.0,-0.030858088146089258,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.005572942365173931
F2,2122,2021-10-23,Dunkerque,Caen,D,D,3.0,0.05086982567375942,0.3502899418912531,0.31584735741947473,1.0,-0.05245792774157576,2.0,1.947,1.98,False,1.98,1.927,0.006358728209219927
F2,2122,2021-10-30,Pau FC,Ajaccio,H,D,3.1,0.020176474309337555,0.3290891852610766,0.34998992101291654,0.0,0.08496875514004132,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0024019612273020897
F2,2122,2021-11-06,Sochaux,Nimes,A,D,3.5,0.020560479522063302,0.2915887084348752,0.3006543721784382,0.0,0.052290302624533824,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0020560479522063304
F2,2122,2021-11-20,Le Havre,Amiens,D,D,3.25,0.03766410390763131,0.31928126274080965,0.3131638038797092,1.0,0.01778236260905497,2.25,2.197,2.2275,False,2.2275,2.1745,0.004184900434181256
F2,2122,2022-01-17,Paris FC,Le Havre,D,D,3.25,0.08237882966590004,0.33303963989720003,0.3302247632189039,1.0,0.07323048046143787,2.25,2.197,2.2275,False,2.2275,2.1745,0.009153203296211117
F2,2122,2022-01-19,Toulouse,Nancy,H,D,4.75,0.04514560822885594,0.22003065436396968,0.19956706129670207,0.0,-0.05205645884066512,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0030097072152570625
F2,2122,2022-02-01,Auxerre,Paris FC,A,D,3.5,0.03214930588805709,0.294899801682302,0.27282189789755656,0.0,-0.045123357358551996,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003214930588805709
F2,2122,2022-02-05,Toulouse,Dijon,H,D,4.2,0.035358797278643106,0.2465139993520579,0.2743692706327691,0.0,0.15235093665763033,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0027624060373939927
F2,2122,2022-02-07,Paris FC,Ajaccio,H,D,3.1,0.029888630521173187,0.3322221388777978,0.3617113380797376,0.0,0.1213051480471865,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003558170300139665
F2,2122,2022-02-19,Niort,Auxerre,A,D,3.2,0.02711865843700223,0.32097458076156316,0.29605110271791313,0.0,-0.0526364713026779,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003081665731477526
F2,2122,2022-03-05,Dijon,Caen,H,D,3.2,0.03828703162565783,0.3244646973830181,0.32811572344815637,0.0,0.04997031503410043,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004350799048370208
F2,2122,2022-03-12,Ajaccio,Bastia,A,D,3.25,0.07930143428031555,0.3320927490093279,0.3110025307664073,0.0,0.010758224990823795,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.008811270475590617
,2223,2022-07-30,Annecy,Niort,A,D,3.2,0.027990496524075814,0.32124703016377365,0.3234003399981079,0.0,0.0348810879939454,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0031807382413722514
,2223,2022-08-15,Quevilly Rouen,St Etienne,D,D,3.4,0.03570752094413465,0.3046198591012161,0.29368433485986173,1.0,-0.0014732614764702001,2.4,2.347,2.376,False,2.376,2.323,0.003719533431680693
,2223,2022-08-30,Guingamp,Sochaux,A,D,3.2,0.04341628003562259,0.3260675875111321,0.32705003434912483,0.0,0.0465601099171995,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004933668185866203
,2223,2022-10-08,Amiens,Dijon,H,D,3.5,0.04183476587633206,0.2976670759646663,0.30921661170503534,0.0,0.08225814096762374,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004183476587633206
,2223,2022-10-22,Grenoble,Valenciennes,H,D,3.2,0.034841960928320814,0.32338811279010027,0.31903479350206054,0.0,0.020911339206593826,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0039593137418546375
,2223,2022-11-05,Bastia,Paris FC,A,D,3.1,0.04113781783295423,0.33585090897837233,0.3224424014719007,0.0,-0.00042855543710784705,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004897359265827884
,2223,2022-11-05,Pau FC,Amiens,H,D,3.25,0.04496364179819046,0.32152727439944323,0.3064288238190672,0.0,-0.0041063225880315635,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004995960199798939
,2223,2022-11-05,Rodez,Grenoble,A,D,3.25,0.06165334243326259,0.32666256690254236,0.33694054686081565,0.0,0.09505677729765094,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.006850371381473621
,2223,2022-11-05,Valenciennes,Caen,D,D,3.3,0.04320468182935566,0.3161226308573805,0.3004359714383015,1.0,-0.00856129425360519,2.3,2.247,2.2769999999999997,False,2.2769999999999997,2.2239999999999998,0.004696161068408224
,2223,2022-12-26,Pau FC,Paris FC,A,D,3.2,0.06288189687412538,0.33215059277316417,0.30383934341436264,0.0,-0.027714101074039488,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.007145670099332428
,2223,2022-12-26,Quevilly Rouen,Grenoble,H,D,3.0,0.02427546471337627,0.34142515490445874,0.33714691760095306,0.0,0.011440752802859055,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003034433089172034
,2223,2023-01-10,Pau FC,Grenoble,D,D,3.1,0.042225385537006055,0.33620173727000197,0.3488078362876146,1.0,0.0813042924916052,2.1,2.047,2.079,False,2.079,2.0260000000000002,0.00502683161154834
,2223,2023-01-13,Laval,Rodez,H,D,3.3,0.048584614367115364,0.3177529134445804,0.3189593529167585,0.0,0.05256586462530288,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0052809363442516705
,2223,2023-01-28,Pau FC,Annecy,D,D,3.1,0.05052724867633285,0.3388797576375267,0.3236585055221044,1.0,0.0033413671185236193,2.1,2.047,2.079,False,2.079,2.0260000000000002,0.006015148651944386
,2223,2023-02-06,Amiens,Metz,A,D,3.25,0.02248290806110176,0.3146101255572621,0.2967230847187294,0.0,-0.03564997466412956,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0024981008956779733
,2223,2023-02-18,Valenciennes,Rodez,D,D,3.2,0.04545415729035596,0.3267044241532362,0.31924982141441055,1.0,0.02159942852611385,2.2,2.1470000000000002,2.178,False,2.178,2.125,0.005165245146631359
,2223,2023-02-27,Amiens,Bordeaux,A,D,3.5,0.07174560872481628,0.3062130310642332,0.28268154014490926,0.0,-0.010614609492817562,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.007174560872481628
,2223,2023-03-11,Valenciennes,Bastia,D,D,3.1,0.023376585729695698,0.3301214792676438,0.32725376289638175,1.0,0.01448666497878337,2.1,2.047,2.079,False,2.079,2.0260000000000002,0.002782926872582821
,2223,2023-03-13,Metz,Le Havre,D,D,3.1,0.0221561657223337,0.3297277953943012,0.3349324103239804,1.0,0.038290472004339327,2.1,2.047,2.079,False,2.079,2.0260000000000002,0.0026376387764682975
,2223,2023-03-14,Paris FC,Amiens,H,D,3.6,0.06208119695501324,0.2950225547097259,0.2866006470623335,0.0,0.031762329424400715,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0059693458610589655
,2223,2023-04-08,Quevilly Rouen,Caen,H,D,3.1,0.04208476663396277,0.3361563763335364,0.3391907396599373,0.0,0.05149129294580557,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.005010091265947948
,2223,2023-04-22,Dijon,Bastia,D,D,3.1,0.03811989721813802,0.33487738619939933,0.3341143387562235,1.0,0.03575445014429279,2.1,2.047,2.079,False,2.079,2.0260000000000002,0.004538083002159288
,2223,2023-04-22,Pau FC,Guingamp,H,D,3.1,0.024618576964658523,0.33052212160150274,0.32367832468032015,0.0,0.0034028065089926063,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0029307829719831574
F2,2324,2023-08-26,Rodez,Valenciennes,A,D,3.4,0.02503065008137928,0.30147960296511156,0.30053904624933364,0.0,0.02183275724773437,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0026073593834770085
F2,2324,2023-09-23,Pau FC,Annecy,A,D,3.4,0.02192282714490168,0.30056553739555936,0.30560874982935626,0.0,0.03906974941981134,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002283627827593925
F2,2324,2023-10-07,Valenciennes,Troyes,D,D,3.4,0.06686578949510369,0.31378405573385404,0.30042091037707314,1.0,0.021431095282048673,2.4,2.347,2.376,False,2.376,2.323,0.006965186405739968
F2,2324,2023-10-30,St Etienne,Angers,H,D,3.5,0.030309438862164084,0.2943741253891897,0.30594383421348775,0.0,0.07080341974720716,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0030309438862164083
F2,2324,2023-12-19,Annecy,Rodez,A,D,3.3,0.021179695369931695,0.30944839253634293,0.30395798149998726,0.0,0.003061338949957859,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0023021408010795324
F2,2324,2024-02-10,Ajaccio,Guingamp,H,D,3.0,0.03964806845531821,0.34654935615177274,0.354982690119009,0.0,0.0649480703570271,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.004956008556914776
F2,2324,2024-04-06,Guingamp,Amiens,D,D,3.3,0.022258851297659366,0.30977540948413923,0.316173665013928,1.0,0.0433730945459625,2.3,2.247,2.2769999999999997,False,2.2769999999999997,2.2239999999999998,0.0024194403584412356
,2425,2024-10-05,Caen,Lorient,A,D,3.8,0.039225704327382926,0.27348044850720604,0.2703415387197218,0.0,0.027297847134942765,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0035022950292306187
,2425,2024-12-06,Red Star,Bastia,D,D,3.2,0.03398835180803483,0.3231213599400109,0.30211302755905006,1.0,-0.033238311811039756,2.2,2.1470000000000002,2.178,False,2.178,2.125,0.0038623127054585034
,2425,2024-12-13,Clermont,Rodez,D,D,3.4,0.022833306565841927,0.30083332546054176,0.29324807481558973,1.0,-0.0029565456269949886,2.4,2.347,2.376,False,2.376,2.323,0.0023784694339418675
,2425,2024-12-14,Lorient,Paris FC,H,D,3.5,0.026843299063748605,0.2933837997324996,0.30478908409201044,0.0,0.06676179432203666,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0026843299063748606
,2425,2025-02-08,Ajaccio,Guingamp,A,D,3.0,0.028919686231758224,0.34297322874391944,0.33688566350580024,0.0,0.010656990517400766,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003614960778969778
,2425,2025-04-07,Dunkerque,Guingamp,H,D,3.25,0.08130227062943396,0.3327083909629027,0.2968435016944829,0.0,-0.03525861949293052,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.009033585625492661
,2425,2025-05-10,Lorient,Martigues,H,D,4.1,0.044046287510315585,0.2546454359781258,0.177350653262426,0.0,-0.27286232162405344,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0035521199605093217
,2526,2025-09-16,Boulogne,Bastia,H,D,3.2,0.024534413586212223,0.32016700424569133,0.31583277897484574,0.0,0.010664892719506325,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002788001543887752
N1,1920,2019-08-11,Utrecht,Zwolle,H,A,7.0,0.033193019754908404,0.14759900282212976,0.1132916435312036,0.0,-0.20695849528157473,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0013830424897878502
N1,1920,2019-08-16,Vitesse,Zwolle,H,A,10.0,0.050586655675065595,0.10505866556750657,0.11368104966130937,0.0,0.13681049661309386,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0014051848798629332
N1,1920,2019-08-25,Utrecht,VVV Venlo,A,A,11.0,0.03422396004581696,0.09402036000416518,0.09243831907200885,1.0,0.0168215097920974,10.0,9.947,9.9,False,9.9,9.847,0.000855599001145424
N1,1920,2019-09-15,Zwolle,Waalwijk,H,A,5.25,0.02446218519243848,0.19513565432236923,0.19216994729882467,0.0,0.00889222331882955,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.00143895207014344
N1,1920,2019-09-15,Heracles,Willem II,H,A,3.4,0.027535523519524263,0.3022163304469189,0.2854992920933987,0.0,-0.029302406882444454,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002868283699950444
N1,1920,2019-09-21,Vitesse,For Sittard,H,A,11.0,0.16715229151495214,0.10610475377408655,0.08130766280389158,0.0,-0.10561570915719265,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0041788072878738034
N1,1920,2019-11-23,Zwolle,For Sittard,H,A,4.75,0.027705445948982277,0.2163590412524173,0.20704280092344857,0.0,-0.016546695613619322,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0018470297299321519
N1,1920,2020-03-01,Ajax,AZ Alkmaar,A,A,6.5,0.031110068069697405,0.15863231816456883,0.13064013878997655,1.0,-0.15083909786515248,5.5,5.447,5.445,False,5.445,5.392,0.001414094003168064
N1,1920,2020-03-07,AZ Alkmaar,Den Haag,H,A,21.0,0.026331994708644002,0.04887295212898305,0.03613964998327445,0.0,-0.2410673503512365,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.00032914993385805
N1,2021,2021-01-24,Twente,VVV Venlo,A,A,5.75,0.023930127069076157,0.1780748047076654,0.20629356175031485,1.0,0.18618798006431048,4.75,4.697,4.7025,False,4.7025,4.6495,0.00125948037205664
N1,2021,2021-03-21,Zwolle,VVV Venlo,H,A,4.75,0.05697297029943571,0.222520625326197,0.20415313604074078,0.0,-0.030272603806481224,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0037981980199623807
N1,2021,2021-05-02,PSV Eindhoven,Heerenveen,D,A,13.0,0.1433578900484862,0.08795060692680663,0.08126807874810694,0.0,0.056485023725390215,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0029866227093434624
N1,2122,2021-09-18,Heerenveen,For Sittard,H,A,4.75,0.02351044786982448,0.21547588376206833,0.2087832014612087,0.0,-0.008279793059258633,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.001567363191321632
N1,2122,2021-09-18,Utrecht,Waalwijk,D,A,11.0,0.07708483625887297,0.09791680329626118,0.08748013636664266,0.0,-0.037718499966930774,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0019271209064718243
N1,2122,2021-11-28,Utrecht,Heracles,H,A,5.25,0.035571639500505015,0.19725174085723904,0.19868524029807674,0.0,0.043097511564902824,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002092449382382648
N1,2122,2022-02-27,Vitesse,Nijmegen,H,A,4.75,0.020382006944541287,0.21481726461990344,0.20897397771173284,0.0,-0.00737360586926894,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0013588004629694192
N1,2122,2022-03-13,AZ Alkmaar,Twente,A,A,6.0,0.024073106520543286,0.1706788510867572,0.19991894355595852,1.0,0.1995136613357511,5.0,4.947,4.95,False,4.95,4.897,0.0012036553260271643
N1,2122,2022-04-24,Groningen,Heracles,A,A,4.0,0.03837882878627119,0.2595947071965678,0.20362438609697214,1.0,-0.18550245561211143,3.0,2.947,2.9699999999999998,False,2.9699999999999998,2.917,0.003198235732189266
N1,2122,2022-04-29,Utrecht,Nijmegen,H,A,5.5,0.0289329597521355,0.18707871995493372,0.18694956934834167,0.0,0.028222631415879107,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0016073866528964168
N1,2223,2022-09-03,Ajax,Cambuur,H,A,23.0,0.06510723469015556,0.04630901020391981,0.03621450388098335,0.0,-0.16706641073738293,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0007398549396608586
N1,2223,2022-09-18,PSV Eindhoven,Feyenoord,H,A,4.2,0.032292622937681204,0.24578395784230503,0.24841146681426435,0.0,0.043328160619910294,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002522861167006344
N1,2223,2022-10-22,Vitesse,FC Emmen,H,A,4.75,0.03940989976467635,0.21882313679256343,0.19787313715685528,0.0,-0.06010259850493738,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0026273266509784232
N1,2223,2022-11-12,PSV Eindhoven,AZ Alkmaar,A,A,6.5,0.04567757193094302,0.16087347260476048,0.15403385348272808,1.0,0.0012200476377324243,5.5,5.447,5.445,False,5.445,5.392,0.002076253269588319
N1,2223,2023-03-04,Twente,Heerenveen,D,A,6.5,0.027229641283483597,0.15803532942822823,0.1478115501483306,0.0,-0.03922492403585098,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0012377109674310725
N1,2223,2023-04-23,Feyenoord,Utrecht,H,A,9.0,0.06455765799273339,0.11828418422141482,0.11675830991123527,0.0,0.05082478920111755,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0020174268122729183
N1,2223,2023-05-05,Waalwijk,Volendam,H,A,4.0,0.032057336289078364,0.2580143340722696,0.28369801995339444,0.0,0.13479207981357777,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0026714446907565303
N1,2223,2023-05-06,Nijmegen,Heerenveen,A,A,3.5,0.031674550806106705,0.29476415737317335,0.2813926361624941,1.0,-0.01512577343127064,2.5,2.447,2.475,False,2.475,2.422,0.0031674550806106705
N1,2223,2023-05-07,Go Ahead Eagles,Groningen,D,A,5.0,0.04359739414495145,0.2087194788289903,0.17062274758010718,0.0,-0.1468862620994641,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0027248371340594657
N1,2223,2023-05-21,PSV Eindhoven,Heerenveen,D,A,15.0,0.12198735765013313,0.07479915717667554,0.05684706533042994,0.0,-0.14729402004355086,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002178345672323806
N1,2223,2023-05-21,Vitesse,Groningen,H,A,7.5,0.044789756120800384,0.13930530081610673,0.13516027613424292,0.0,0.013702071006821859,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0017226829277230916
N1,2324,2023-08-13,Nijmegen,Excelsior,A,A,6.5,0.026257461516634883,0.1578857633102515,0.12911282465221743,1.0,-0.1607666397605867,5.5,5.447,5.445,False,5.445,5.392,0.0011935209780288584
N1,2324,2023-08-19,For Sittard,Almere City,H,A,4.0,0.039570987833185356,0.25989274695829634,0.22915823728348741,0.0,-0.08336705086605034,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.003297582319432113
N1,2324,2023-09-16,Vitesse,Waalwijk,A,A,6.5,0.026708002745390313,0.15795507734544467,0.15622341559673786,1.0,0.015452201378796104,5.5,5.447,5.445,False,5.445,5.392,0.0012140001247904688
N1,2324,2023-10-01,AZ Alkmaar,For Sittard,H,A,9.0,0.07477340786327047,0.11941926754036339,0.11554849785581811,0.0,0.039936480702363,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002336668995727202
N1,2324,2023-11-02,Ajax,Volendam,H,A,9.5,0.02204083050747574,0.10758324531657638,0.08025415831161034,0.0,-0.2375854960397018,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.00064825972080811
N1,2324,2023-11-25,Ajax,Vitesse,H,A,9.5,0.030048942520583877,0.10842620447585093,0.10874978659002207,0.0,0.0331229726052098,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0008837924270759964
N1,2324,2024-02-04,Sparta Rotterdam,Zwolle,A,A,4.2,0.026819962409058373,0.24448094343072815,0.2030656261095656,1.0,-0.1471243703398244,3.2,3.1470000000000002,3.168,False,3.168,3.115,0.0020953095632076854
N1,2324,2024-03-30,Go Ahead Eagles,Excelsior,H,A,5.75,0.036229958781005545,0.18021390587495748,0.14483228352044777,0.0,-0.16721436975742532,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.001906839935842397
N1,2324,2024-04-07,Feyenoord,Ajax,H,A,7.5,0.04058145203046992,0.13874419360406265,0.11192842830365624,0.0,-0.1605367877225783,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.0015608250780949971
,2425,2024-11-02,For Sittard,Heerenveen,H,A,3.75,0.024145510823894156,0.27310546955303844,0.2677734757260781,0.0,0.004150533972792969,-1.0,-1.053,-1.0,False,-1.0,-1.053,0.002195046438535832
