entry_date,exit_date,direction,holding_days,gross_return,pnl
2005-11-01,2005-11-07,1,4,0.01648233225673823,0.01618233225673823
2005-12-01,2005-12-07,1,4,0.01124282537761978,0.01094282537761978
2006-01-03,2006-01-09,1,4,0.03156371134908853,0.03126371134908853
2006-02-01,2006-02-07,1,4,-0.00705904849651684,-0.00735904849651684
2006-03-01,2006-03-07,1,4,-0.0004677282623246626,-0.0007677282623246625
2006-04-03,2006-04-07,1,4,0.008010603832666607,0.0077106038326666074
2006-05-01,2006-05-05,1,4,-0.000836834627472971,-0.001136834627472971
2006-06-01,2006-06-07,1,4,-0.0054897109580394066,-0.0057897109580394065
2006-07-03,2006-07-10,1,4,-0.005263891354456818,-0.005563891354456818
2006-08-01,2006-08-07,1,4,0.0027373286268530528,0.002437328626853053
2006-09-01,2006-09-08,1,4,-0.005588063140705146,-0.005888063140705146
2006-10-02,2006-10-06,1,4,0.011977759684677958,0.011677759684677958
2006-11-01,2006-11-07,1,4,0.002105418797211378,0.0018054187972113781
2006-12-01,2006-12-07,1,4,0.008894592011131852,0.008594592011131852
2007-01-03,2007-01-09,1,4,-0.003036406063069763,-0.003336406063069763
2007-02-01,2007-02-07,1,4,0.007930277023784571,0.007630277023784571
2007-03-01,2007-03-07,1,4,-0.008727938010361536,-0.009027938010361536
2007-04-02,2007-04-09,1,4,0.015774913107235333,0.015474913107235333
2007-05-01,2007-05-07,1,4,0.017735661486520726,0.017435661486520725
2007-06-01,2007-06-07,1,4,-0.009653171096288493,-0.009953171096288493
2007-07-02,2007-07-09,1,4,0.016951501641820688,0.016651501641820686
2007-08-01,2007-08-07,1,4,0.0033622256199210554,0.0030622256199210555
2007-09-04,2007-09-10,1,4,-0.010298585797078097,-0.010598585797078097
2007-10-01,2007-10-05,1,4,0.009437337128907375,0.009137337128907375
2007-11-01,2007-11-07,1,4,-0.01668263912796264,-0.01698263912796264
2007-12-03,2007-12-07,1,4,0.015337280144867682,0.015037280144867682
2008-01-02,2008-01-08,1,4,-0.03433414330916462,-0.034634143309164624
2008-02-01,2008-02-07,1,4,-0.03144792271440655,-0.03174792271440655
2008-03-03,2008-03-07,1,4,-0.020624904993721604,-0.020924904993721606
