entry_date,exit_date,direction,holding_days,gross_return,pnl
2016-10-20,2016-10-27,1,5,-0.002519941168740436,-0.002819941168740436
2016-11-03,2016-11-10,1,5,0.03165811993630485,0.03135811993630485
2016-11-17,2016-11-25,1,5,0.012989626201358906,0.012689626201358906
2016-12-02,2016-12-09,1,5,0.025413030464027653,0.02511303046402765
2016-12-15,2016-12-22,1,5,0.0054043112185004905,0.0051043112185004905
2016-12-30,2017-01-09,1,5,0.012747701958550461,0.012447701958550461
2017-01-17,2017-01-24,1,5,-0.003964097005214273,-0.004264097005214273
2017-01-31,2017-02-09,1,7,0.007427059658411839,0.007127059658411839
2017-02-16,2017-02-24,1,5,0.006470406618416469,0.006170406618416469
2017-03-03,2017-03-10,1,5,-0.005917631137713153,-0.006217631137713153
2017-03-16,2017-03-23,1,5,-0.01527818467353248,-0.01557818467353248
2017-03-30,2017-04-06,1,5,-0.003226643664534734,-0.003526643664534734
2017-04-13,2017-04-21,1,5,0.0055977572879568616,0.005297757287956862
2017-04-28,2017-05-11,1,9,0.005322463370774022,0.005022463370774022
2017-05-18,2017-05-25,1,5,0.02031192706280538,0.020011927062805378
2017-06-02,2017-06-09,1,5,0.0017259075946369773,0.0014259075946369774
2017-06-15,2017-06-22,1,5,-0.000431201060300479,-0.000731201060300479
2017-06-29,2017-07-07,1,5,-0.01207434152442921,-0.01237434152442921
2017-07-14,2017-07-21,1,5,0.010964836079838225,0.010664836079838225
2017-07-27,2017-08-03,1,5,4.019904187546608e-05,-0.00025980095812453395
2017-08-10,2017-08-17,1,5,-0.0012538766666683188,-0.0015538766666683187
2017-08-24,2017-08-31,1,5,0.005929200593306705,0.005629200593306705
2017-09-08,2017-09-15,1,5,0.013043324982804139,0.012743324982804139
2017-09-21,2017-09-28,1,5,-4.0067603454319034e-05,-0.00034006760345431906
2017-10-05,2017-10-12,1,5,0.0073471382406489205,0.007047138240648921
2017-10-19,2017-10-26,1,5,-0.0016815703487592648,-0.0019815703487592647
2017-11-02,2017-11-09,1,5,0.006291538800315077,0.0059915388003150775
2017-11-16,2017-11-24,1,5,0.01294641910708294,0.01264641910708294
2017-12-01,2017-12-08,1,5,-0.0035471769670992748,-0.0038471769670992747
2017-12-14,2017-12-21,1,5,0.00616654552537943,0.00586654552537943
2017-12-29,2018-01-08,1,5,0.020719125952404438,0.020419125952404436
2018-01-16,2018-01-23,1,5,0.017163285600810152,0.01686328560081015
2018-01-30,2018-02-08,1,7,-0.05975076398834611,-0.06005076398834611
2018-02-15,2018-02-23,1,5,0.0030046998714778894,0.0027046998714778895
2018-03-02,2018-03-09,1,5,0.023907016991808305,0.023607016991808304
2018-03-16,2018-03-29,1,9,-0.051379522314642045,-0.05167952231464205
2018-04-06,2018-04-13,1,5,0.0010915771687793896,0.0007915771687793896
2018-04-20,2018-04-27,1,5,-0.009595001508761025,-0.009895001508761025
2018-05-03,2018-05-10,1,5,0.02393573279133565,0.02363573279133565
2018-05-17,2018-05-24,1,5,0.004113940850508868,0.0038139408505088682
2018-06-01,2018-06-08,1,5,0.02373192144184677,0.02343192144184677
2018-06-14,2018-06-21,1,5,-0.0029528533421971925,-0.0032528533421971925
2018-06-28,2018-07-06,1,5,0.013959541180113,0.013659541180113
2018-07-13,2018-07-20,1,5,0.002254741901766888,0.001954741901766888
2018-07-27,2018-08-09,1,9,0.007482415728482517,0.007182415728482517
2018-08-16,2018-08-23,1,5,0.015579639149535307,0.015279639149535307
2018-08-30,2018-09-07,1,5,-0.011390531462596165,-0.011690531462596165
2018-09-14,2018-09-21,1,5,0.009455607478568773,0.009155607478568773
2018-09-27,2018-10-04,1,5,0.006347216846949388,0.0060472168469493884
2018-10-11,2018-10-18,1,5,0.0077252611908862345,0.007425261190886235
2018-10-25,2018-11-01,1,5,0.020013289046829863,0.01971328904682986
2018-11-08,2018-11-16,1,6,-0.028433190600639313,-0.028733190600639315
2018-11-26,2018-12-03,1,5,0.04710342814685542,0.04680342814685542
2018-12-11,2018-12-18,1,5,-0.03298355196585878,-0.03328355196585878
2018-12-20,2018-12-28,1,5,-0.00693052421896756,-0.00723052421896756
2019-01-07,2019-01-14,1,5,0.026110356478479035,0.025810356478479034
2019-01-22,2019-01-29,1,5,-0.010133033091532129,-0.010433033091532129
2019-01-31,2019-02-07,1,5,0.019283467183778047,0.018983467183778045
2019-02-14,2019-02-22,1,5,0.008836681294139392,0.008536681294139392
2019-03-01,2019-03-08,1,5,-0.013169163882175483,-0.013469163882175483
2019-03-15,2019-03-28,1,9,-0.0009894057762390718,-0.0012894057762390717
2019-04-04,2019-04-11,1,5,0.006528551902679425,0.006228551902679425
2019-04-18,2019-04-26,1,5,0.00898228822815339,0.00868228822815339
2019-05-02,2019-05-09,1,5,-0.014666682300478406,-0.014966682300478406
2019-05-16,2019-05-23,1,5,0.0019999859766861583,0.0016999859766861584
2019-05-31,2019-06-07,1,5,0.020678951846847315,0.020378951846847314
2019-06-14,2019-06-27,1,9,0.007952285351994437,0.007652285351994437
2019-07-05,2019-07-12,1,5,0.001707314871646659,0.0014073148716466592
2019-07-19,2019-07-26,1,5,0.003915191606796542,0.003615191606796542
2019-08-01,2019-08-08,1,5,-0.03180527305196246,-0.03210527305196246
2019-08-15,2019-08-22,1,5,0.030116578926493442,0.02981657892649344
2019-08-29,2019-09-06,1,5,0.030911443126062865,0.030611443126062864
2019-09-13,2019-09-26,1,9,-0.007619417194142275,-0.007919417194142275
2019-10-03,2019-10-10,1,5,0.011143262917653995,0.010843262917653996
2019-10-17,2019-10-24,1,5,0.004959821989365176,0.004659821989365176
2019-10-31,2019-11-07,1,5,0.009732099421599694,0.009432099421599694
2019-11-14,2019-11-21,1,5,0.005402726442190087,0.005102726442190087
2019-11-29,2019-12-06,1,5,-0.010967741386470498,-0.011267741386470497
2019-12-12,2019-12-19,1,5,0.016443038833927615,0.016143038833927613
2019-12-27,2020-01-06,1,5,-0.0016414637422539347,-0.0019414637422539346
2020-01-13,2020-01-21,1,5,0.019158285049387436,0.018858285049387434
2020-01-28,2020-02-06,1,7,0.02893354825157024,0.02863354825157024
2020-02-13,2020-02-21,1,5,-0.0013928792339856777,-0.0016928792339856776
2020-02-28,2020-03-06,1,5,0.016638006896304125,0.016338006896304123
2020-03-13,2020-03-20,1,5,-0.030631486205696334,-0.030931486205696336
2020-03-27,2020-04-03,1,5,-0.03587278687016049,-0.03617278687016049
